Date,Open,High,Low,Close,Volume,Adj Close
2016-07-12,27.62,30.25,27.25,30.25,19821100,30.25
2016-07-11,27.07,27.95,27.01,27.50,7959800,27.50
2016-07-08,27.32,27.98,27.15,27.27,7014100,27.27
2016-07-07,27.00,27.36,26.84,27.11,4969200,27.11
2016-07-06,27.22,27.23,26.70,26.99,5741700,26.99
2016-07-05,26.81,28.00,26.76,27.28,10584700,27.28
2016-07-04,26.08,26.88,25.96,26.80,6107800,26.80
2016-07-01,26.18,26.37,25.99,26.07,3336100,26.07
2016-06-30,26.50,26.63,26.00,26.25,3559500,26.25
2016-06-29,26.65,26.65,26.30,26.49,3498700,26.49
2016-06-28,26.50,26.70,26.18,26.57,3891700,26.57
2016-06-27,26.27,27.00,26.20,26.73,4074500,26.73
2016-06-24,27.00,27.00,26.03,26.62,3658100,26.62
2016-06-23,26.75,27.15,26.43,27.00,3548800,27.00
2016-06-22,26.19,26.92,26.13,26.80,2417100,26.80
2016-06-21,26.88,27.20,26.19,26.32,3443200,26.32
2016-06-20,26.80,27.00,26.02,26.88,3354500,26.88
2016-06-17,26.84,27.38,26.78,26.91,4017800,26.91
2016-06-16,26.54,27.16,26.48,26.64,6195700,26.64
2016-06-15,25.43,26.94,25.40,26.59,5037800,26.59
2016-06-14,25.71,26.14,25.28,25.71,3514100,25.71
2016-06-13,27.00,27.60,25.78,25.96,5360100,25.96
2016-06-10,27.60,27.60,27.60,27.60,000,27.60
2016-06-09,27.60,27.60,27.60,27.60,000,27.60
2016-06-08,28.05,28.05,27.10,27.60,4730600,27.60
2016-06-07,28.20,28.30,27.65,28.13,4777600,28.13
2016-06-06,27.82,29.50,27.80,28.59,7593100,28.59
2016-06-03,27.62,27.90,27.33,27.60,4967000,27.60
2016-06-02,26.80,28.00,26.60,27.59,7086100,27.59
2016-06-01,26.75,27.25,26.52,26.83,7034200,26.83
2016-05-31,25.35,26.93,25.35,26.69,9306800,26.69
2016-05-30,25.50,25.86,24.89,25.25,4491000,25.25
2016-05-27,25.70,26.25,25.59,25.82,5735200,25.82
2016-05-26,26.00,26.19,25.19,25.84,8218200,25.84
2016-05-25,28.56,28.56,26.04,26.10,13018000,26.10
2016-05-24,29.50,29.50,28.44,28.69,5238800,28.69
2016-05-23,29.38,30.20,29.10,29.59,6669600,29.59
2016-05-20,28.55,29.60,28.41,29.53,4613300,29.53
2016-05-19,29.23,29.68,28.88,29.18,4638800,29.18
2016-05-18,30.00,30.65,28.50,29.42,7713300,29.42
2016-05-17,31.01,31.18,29.66,29.99,6583400,29.99
2016-05-16,31.11,31.50,29.86,31.16,6087100,31.16
2016-05-13,31.52,32.30,30.33,31.00,6479300,31.00
2016-05-12,31.95,32.55,29.90,31.50,7973400,31.50
2016-05-11,29.70,32.80,29.50,32.54,11627200,32.54
2016-05-10,29.50,30.75,29.00,29.88,7938800,29.88
2016-05-09,30.80,30.81,28.99,29.37,7921300,29.37
2016-05-06,31.85,32.60,30.79,31.22,13564000,31.22
2016-05-05,29.55,32.00,29.11,31.88,16355000,31.88
2016-05-04,27.65,30.04,27.41,29.66,12829000,29.66
2016-05-03,26.77,27.75,26.68,27.72,4994500,27.72
2016-05-02,26.77,26.77,26.77,26.77,000,26.77
2016-04-29,26.74,26.99,26.51,26.77,2504300,26.77
2016-04-28,26.30,26.85,26.08,26.78,3557100,26.78
2016-04-27,26.28,26.67,26.03,26.30,2662000,26.30
2016-04-26,26.25,26.47,26.03,26.28,1916400,26.28
2016-04-25,26.52,26.67,25.60,26.08,3065300,26.08
2016-04-22,26.10,26.80,25.81,26.46,2218600,26.46
2016-04-21,26.90,26.98,26.01,26.49,3736400,26.49
2016-04-20,27.20,27.30,25.00,26.98,7000200,26.98
2016-04-19,27.46,27.69,26.97,27.17,4176700,27.17
2016-04-18,27.52,28.05,27.29,27.49,4666700,27.49
2016-04-15,28.51,28.80,27.78,28.11,11537600,28.11
2016-04-14,26.43,27.98,26.43,27.79,11515400,27.79
2016-04-13,26.06,26.64,26.06,26.23,6162100,26.23
2016-04-12,26.23,26.29,25.75,26.06,2283900,26.06
2016-04-11,25.60,26.25,25.60,26.21,3860200,26.21
2016-04-08,25.55,26.08,25.33,25.60,2477400,25.60
2016-04-07,26.56,26.56,25.71,25.71,3881100,25.71
2016-04-06,26.48,26.68,26.00,26.58,4648500,26.58
2016-04-05,25.81,26.80,25.50,26.68,6521000,26.68
2016-04-04,25.96,25.96,25.96,25.96,000,25.96
2016-04-01,25.78,26.69,25.31,25.96,5425400,25.96
2016-03-31,25.71,26.10,25.26,25.44,3699700,25.44
2016-03-30,24.80,25.53,24.80,25.50,2526000,25.50
2016-03-29,25.41,25.80,24.50,24.67,2997900,24.67
2016-03-28,26.34,26.99,25.60,25.70,4204800,25.70
2016-03-25,25.74,26.30,25.70,26.02,3252900,26.02
2016-03-24,25.45,26.97,25.20,26.09,6624200,26.09
2016-03-23,25.10,25.60,24.92,25.45,3033000,25.45
2016-03-22,25.59,25.59,25.18,25.20,3564700,25.20
2016-03-21,25.90,25.90,25.37,25.68,4869400,25.68
2016-03-18,25.00,25.67,25.00,25.39,5084400,25.39
2016-03-17,24.38,25.46,24.12,24.96,3871800,24.96
2016-03-16,25.00,25.94,24.31,24.45,5409400,24.45
2016-03-15,23.41,25.50,23.20,25.46,5370600,25.46
2016-03-14,22.43,23.89,22.43,23.61,7251400,23.61
2016-03-11,22.00,22.64,21.81,22.24,1612600,22.24
2016-03-10,22.87,22.98,22.30,22.36,2786500,22.36
2016-03-09,22.20,23.08,21.76,22.98,5249900,22.98
2016-03-08,23.00,23.00,21.62,22.30,3497500,22.30
2016-03-07,22.50,23.16,22.40,22.65,2478500,22.65
2016-03-04,22.71,22.88,21.83,22.27,3806100,22.27
2016-03-03,22.63,23.16,22.60,22.71,4948600,22.71
2016-03-02,21.71,22.77,21.50,22.60,4658300,22.60
2016-03-01,21.60,21.91,21.08,21.74,3363900,21.74
2016-02-29,23.48,23.49,21.14,21.25,5517800,21.25
2016-02-26,23.46,23.98,23.02,23.49,3979200,23.49
2016-02-25,26.02,26.02,23.36,23.40,6237600,23.40
2016-02-24,25.90,26.33,25.50,25.96,3616600,25.96
2016-02-23,26.58,26.59,25.51,26.13,4762800,26.13
2016-02-22,26.03,26.60,26.01,26.56,4680600,26.56
2016-02-19,26.23,26.23,25.72,25.96,3486000,25.96
2016-02-18,26.57,26.85,26.20,26.24,4743500,26.24
2016-02-17,27.09,27.09,26.12,26.84,5464300,26.84
2016-02-16,26.43,27.01,26.10,26.97,5595400,26.97
2016-02-15,24.51,26.87,24.36,26.43,4773000,26.43
2016-02-12,25.87,25.87,25.87,25.87,000,25.87
2016-02-11,25.87,25.87,25.87,25.87,000,25.87
2016-02-10,25.87,25.87,25.87,25.87,000,25.87
2016-02-09,25.87,25.87,25.87,25.87,000,25.87
2016-02-08,25.87,25.87,25.87,25.87,000,25.87
2016-02-05,25.68,26.25,25.68,25.87,3532100,25.87
2016-02-04,24.78,26.24,24.75,25.65,5502100,25.65
2016-02-03,24.50,24.99,24.18,24.84,3313700,24.84
2016-02-02,24.05,24.83,23.95,24.64,4422500,24.64
2016-02-01,24.05,24.58,23.41,23.84,3472700,23.84
2016-01-29,23.30,24.48,23.30,24.14,4562900,24.14
2016-01-28,24.68,25.30,23.28,23.41,4995300,23.41
2016-01-27,26.06,26.26,24.01,25.40,8751900,25.40
2016-01-26,27.20,27.97,26.10,26.54,14536700,26.54
2016-01-25,26.58,26.78,25.89,26.18,4049300,26.18
2016-01-22,26.85,27.18,25.50,26.56,5562000,26.56
2016-01-21,27.08,28.46,26.48,26.51,9972800,26.51
2016-01-20,26.28,28.36,26.18,27.40,9803700,27.40
2016-01-19,25.74,26.76,25.22,26.57,6741500,26.57
2016-01-18,25.25,26.26,24.88,25.84,7861200,25.84
2016-01-15,27.89,27.89,25.81,26.19,6334700,26.19
2016-01-14,26.34,28.01,25.80,27.81,7033500,27.81
2016-01-13,29.00,29.67,27.01,27.23,8076200,27.23
2016-01-12,28.00,28.81,27.70,28.45,9354200,28.45
2016-01-11,27.52,29.25,26.20,27.43,11407800,27.43
2016-01-08,27.90,28.50,25.15,27.89,10421100,27.89
2016-01-07,29.30,29.30,26.87,26.88,2190000,26.88
2016-01-06,29.30,30.49,29.20,29.85,7969600,29.85
2016-01-05,28.12,30.20,27.88,28.86,11469500,28.86
2016-01-04,34.00,34.07,30.75,30.75,8646900,30.75
2016-01-01,34.17,34.17,34.17,34.17,000,34.17
2015-12-31,35.13,35.48,34.11,34.17,7814500,34.17
2015-12-30,34.60,35.88,33.59,35.82,13081300,35.82
2015-12-29,35.05,35.78,34.00,34.89,13359100,34.89
2015-12-28,37.78,38.99,36.61,36.68,8461100,36.68
2015-12-25,39.15,39.395,37.25,37.50,13692700,18.45
2015-12-24,38.685,39.28,38.19,39.005,11858700,19.19
2015-12-23,79.35,79.60,76.30,77.17,18110200,37.968
2015-12-22,77.88,78.45,74.70,78.45,28260800,38.597
2015-12-21,71.12,71.98,70.50,71.32,6099800,35.089
2015-12-18,71.50,74.50,71.50,72.07,11094000,35.458
2015-12-17,69.01,72.51,69.01,71.90,10612900,35.375
2015-12-16,68.12,69.35,67.38,68.72,5307800,33.81
2015-12-15,68.60,69.00,68.00,68.35,4367000,33.628
2015-12-14,67.30,68.96,67.03,68.90,4233100,33.899
2015-12-11,68.01,68.70,67.60,68.27,3534500,33.589
2015-12-10,68.03,69.36,67.00,68.70,5169200,33.80
2015-12-09,70.13,70.66,67.76,68.28,8184800,33.594
2015-12-08,70.00,73.10,70.00,71.21,13219200,35.035
2015-12-07,68.55,69.78,67.70,69.24,6190300,34.066
2015-12-04,69.10,69.50,67.55,68.01,5527500,33.461
2015-12-03,66.90,69.48,66.90,69.16,5734400,34.027
2015-12-02,68.58,68.75,64.09,66.79,6533800,32.861
2015-12-01,69.70,69.70,67.58,68.27,6261100,33.589
2015-11-30,67.10,69.50,66.24,69.32,8619900,34.105
2015-11-27,71.89,73.01,66.01,67.48,12216200,33.20
2015-11-26,75.03,75.46,72.17,72.21,11843400,35.527
2015-11-25,75.19,77.97,74.00,75.11,11484900,36.954
2015-11-24,73.70,75.98,73.31,75.89,10132200,37.338
2015-11-23,73.82,77.50,73.10,74.43,12242200,36.62
2015-11-20,69.48,75.00,69.10,73.47,13617200,36.147
2015-11-19,67.51,69.60,67.51,69.51,7361400,34.199
2015-11-18,67.68,68.62,66.77,67.59,6505500,33.254
2015-11-17,70.35,72.02,67.70,68.01,12356500,33.461
2015-11-16,67.30,69.72,67.00,69.00,15185300,33.948
2015-11-13,76.90,78.00,70.00,70.35,19767300,34.612
2015-11-12,71.42,77.73,71.42,75.78,13674700,37.284
2015-11-11,69.88,72.00,67.91,71.91,12025200,35.38
2015-11-10,69.87,71.71,68.70,69.51,7997000,34.199
2015-11-09,67.95,71.00,67.95,69.87,10804800,34.376
2015-11-06,66.78,70.16,66.49,68.72,10140500,33.81
2015-11-05,66.38,70.99,65.99,67.04,14259200,32.984
2015-11-04,64.10,66.70,63.69,66.51,8537400,32.723
2015-11-03,63.03,65.00,62.00,63.77,6392400,31.375
2015-11-02,66.00,68.80,63.89,64.03,13313700,31.503
2015-10-30,65.98,67.87,64.00,66.08,8228800,32.511
2015-10-29,62.30,66.99,61.42,65.99,13690700,32.467
2015-10-28,59.18,65.10,59.16,61.36,12742400,30.189
2015-10-27,60.00,60.00,57.51,59.29,6106800,29.171
2015-10-26,61.85,62.50,59.50,60.15,4346800,29.594
