Date,Open,High,Low,Close,Volume,Adj Close
2016-06-03,28.06,30.43,28.06,28.90,45780900,28.90
2016-06-02,28.05,29.33,27.92,28.40,30518400,28.40
2016-06-01,28.23,30.00,28.10,28.63,46809900,28.63
2016-05-31,27.25,29.40,26.80,28.58,41335400,28.58
2016-05-30,26.30,27.70,26.08,27.12,30643200,27.12
2016-05-27,27.98,28.41,26.88,26.90,53183900,26.90
2016-05-26,24.50,27.70,24.01,27.70,54628300,27.70
2016-05-25,26.10,27.00,24.76,25.18,47145500,25.18
2016-05-24,26.30,26.38,25.11,25.62,42918800,25.62
2016-05-23,24.81,26.48,24.00,26.48,56655800,26.48
2016-05-20,21.26,24.07,21.00,24.07,56399500,24.07
2016-05-19,21.15,23.45,21.15,21.88,38017700,21.88
2016-05-18,44.50,44.99,42.00,42.73,23628700,21.325
2016-05-17,42.00,47.07,41.62,45.80,38940000,22.85713
2016-05-16,38.10,42.85,38.02,42.79,27316700,21.35494
2016-05-13,39.22,40.66,38.40,38.95,17331700,19.43854
2016-05-12,38.25,38.88,37.00,38.65,15138700,19.28882
2016-05-11,41.68,41.86,39.35,39.35,13090500,19.63816
2016-05-10,40.85,41.88,40.31,41.10,12396600,20.51152
2016-05-09,43.50,43.84,40.41,41.27,25003800,20.59637
2016-05-06,45.92,48.89,44.66,44.90,32286100,22.40797
2016-05-05,45.51,46.67,45.20,45.86,18616500,22.88707
2016-05-04,45.50,47.47,45.12,46.00,26243100,22.95694
2016-05-03,44.20,47.48,44.16,46.01,29210400,22.96193
2016-05-02,44.37,44.37,44.37,44.37,000,22.14346
2016-04-29,44.89,45.42,44.20,44.37,21850100,22.14346
2016-04-28,42.37,46.70,42.05,45.70,35899300,22.80722
2016-04-27,43.16,43.70,42.45,42.50,16822800,21.21021
2016-04-26,42.50,43.96,42.05,43.96,18433500,21.93885
2016-04-25,43.88,43.90,41.76,42.07,14212500,20.99562
2016-04-22,41.79,44.95,41.72,43.57,20516800,21.74421
2016-04-21,47.77,48.40,44.19,44.19,34377500,22.05363
2016-04-20,47.69,50.51,45.10,49.10,50214700,24.50404
2016-04-19,48.68,48.95,46.90,47.50,18555100,23.70553
2016-04-18,46.80,47.90,46.00,47.90,18505600,23.90516
2016-04-15,49.00,49.44,47.61,48.16,22300600,24.03492
2016-04-14,47.50,50.79,46.58,49.44,37617600,24.67372
2016-04-13,47.62,49.17,47.40,47.50,32176900,23.70553
2016-04-12,48.77,49.60,45.82,47.00,30591100,23.456
2016-04-11,51.00,53.65,48.90,49.63,38897200,24.76854
2016-04-08,47.41,51.88,47.40,50.19,37830400,25.04802
2016-04-07,50.90,51.40,48.66,48.70,36490400,24.30441
2016-04-06,52.13,52.99,50.10,51.34,46922200,25.62194
2016-04-05,46.00,51.33,44.87,51.33,43814800,25.61695
2016-04-04,46.66,46.66,46.66,46.66,000,23.28632
